,customer_state,product_id,product_category_name,product_name_lenght,product_description_lenght,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_state,payment_type,payment_sequential,payment_installments,installments_price,price,freight_value,payment_value,default
44417,MG,d7a6514d88374ea4674eff77ba1e5d38,brinquedos,31.0,156.0,400.0,25.0,25.0,25.0,SP,credit_card,1,2,45.0,29.99,15.1,90.18,1
66344,RJ,cf1d8e226162a1d0ad61f29b7ed72d82,market_place,53.0,1377.0,250.0,18.0,8.0,18.0,SP,credit_card,1,10,23.6,26.0,5.52,235.64,1
55701,DF,616042729c11849827291496b18e9ec5,esporte_lazer,45.0,891.0,300.0,16.0,16.0,16.0,PR,credit_card,1,6,72.5,54.9,17.66,435.36,1
67194,SP,5ac4f7986643a944501c66a2257bdd73,moveis_decoracao,45.0,920.0,600.0,17.0,17.0,17.0,SP,credit_card,1,2,62.5,49.9,12.69,125.18,1
33703,SP,eba7488e1c67729f045ab43fac426f2e,perfumaria,43.0,259.0,610.0,22.0,14.0,16.0,RJ,credit_card,1,8,66.875,249.9,17.59,534.98,1
6667,MG,422879e10f46682990de24d770e7f83d,ferramentas_jardim,56.0,348.0,1550.0,30.0,22.0,30.0,SP,credit_card,1,10,10.8,53.9,0.0,107.8,1
31796,BA,53b36df67ebb7c41585e8d54d6772e08,relogios_presentes,33.0,523.0,584.0,16.0,11.0,13.0,SP,credit_card,1,3,100.0,99.9,0.0,299.7,1
81471,SP,d363e421b1d15376b299089946fed127,moveis_sala,58.0,1146.0,3200.0,30.0,11.0,30.0,MG,credit_card,1,1,130.0,46.99,17.97,129.92,1
10755,SP,c114238800e5e8d0b33db49075fcd144,moveis_decoracao,26.0,670.0,6933.0,36.0,40.0,36.0,SP,voucher,2,1,175.0,44.99,20.57,175.49,1
15651,RS,a2a074bf18230a66559fa3ba6977bcad,telefonia,53.0,1307.0,167.0,18.0,3.0,14.0,SP,credit_card,1,1,60.0,18.77,16.92,60.1,1
108782,SP,b84186a036c7f3b9c2e4701800a02e45,construcao_ferramentas_construcao,57.0,1178.0,5250.0,16.0,16.0,16.0,SP,credit_card,1,1,639.0,113.47,14.37,639.2,1
49985,RJ,b532349fe46b38fbc7bb3914c1bdae07,moveis_decoracao,49.0,829.0,850.0,20.0,25.0,20.0,SP,credit_card,1,2,54.5,38.4,16.11,109.02,1
107658,SP,2ced45a3059cbb128a8b8b6508809746,informatica_acessorios,37.0,1458.0,350.0,18.0,9.0,14.0,SP,credit_card,1,3,119.0,110.0,8.96,356.88,1
66103,RS,d19284bf0893e07e80c26fe4ad33458e,moveis_decoracao,47.0,1750.0,2550.0,105.0,3.0,70.0,PR,voucher,2,1,107.0,134.9,42.71,107.48,1
77508,SP,ae1d83f17a79da9d43ac1284316cbf2b,utilidades_domesticas,60.0,644.0,1100.0,18.0,9.0,18.0,RJ,credit_card,1,1,144.0,49.9,16.89,143.58,1
103844,SP,b342efe893c9d54f8cf0fe3424bb6b5a,esporte_lazer,49.0,568.0,150.0,26.0,16.0,16.0,SP,credit_card,1,2,128.0,115.0,13.25,256.5,1
28868,RS,00ba6d766f0b1d7b78a5ce3e1e033263,utilidades_domesticas,52.0,418.0,7850.0,28.0,62.0,28.0,SP,credit_card,1,1,189.0,47.99,15.11,189.3,1
48886,DF,7dfaf5d5673b7663f59e93262a2e393b,telefonia,51.0,394.0,150.0,19.0,3.0,11.0,SP,credit_card,1,4,21.75,39.99,14.1,86.79,1
5185,RJ,368c6c730842d78016ad823897a372db,ferramentas_jardim,57.0,366.0,1650.0,30.0,22.0,30.0,SP,credit_card,1,10,31.6,49.9,18.62,315.63,1
67213,SP,a0d20b18f2a06b34206ba5933b4ec05b,moveis_decoracao,48.0,3571.0,2600.0,17.0,17.0,60.0,SP,credit_card,1,1,404.0,49.9,17.48,404.28,1
110984,RJ,fd91e23b4465803725f329b39afe018a,moveis_decoracao,53.0,982.0,400.0,28.0,9.0,18.0,SP,boleto,1,1,238.0,44.9,18.99,237.68,1
68215,SP,9477e72598d2f21dc53f809bd42cf7a2,casa_conforto,48.0,159.0,23000.0,53.0,76.0,43.0,SP,boleto,1,1,589.0,139.99,56.37,589.08,1
9254,PA,96d2a150ac4532d4d55c554d309bbc59,telefonia,59.0,500.0,100.0,17.0,4.0,12.0,SP,credit_card,1,2,42.5,24.99,17.63,85.24,1
6986,GO,16522de6b7f6222b7f9c3b00a0cf3218,bebes,50.0,339.0,8400.0,45.0,25.0,45.0,SP,credit_card,1,4,49.5,79.9,21.32,198.44,1
77725,MG,5b226d7c52f86ac72457617f78cff95d,cama_mesa_banho,50.0,381.0,875.0,25.0,18.0,40.0,SP,boleto,1,1,219.0,56.99,16.16,219.45,1
7735,SP,de1dab31e5f3737cd024f5fe44743fa9,esporte_lazer,46.0,720.0,442.0,20.0,19.0,17.0,SP,credit_card,1,10,28.0,127.48,12.39,279.74,1
105541,RN,33a85d94302e1c6fd9890d9501cf05cb,papelaria,56.0,1212.0,850.0,28.0,13.0,25.0,SP,credit_card,1,3,57.0,49.8,35.67,170.94,1
60248,SC,e6b314a2236c162ede1a879f1075430f,informatica_acessorios,47.0,284.0,167.0,24.0,14.0,11.0,SP,credit_card,1,2,101.5,18.6,9.45,203.09,1
44895,SP,01d4157fd9738ea81038316ae4cfc192,cama_mesa_banho,52.0,228.0,355.0,34.0,21.0,40.0,SP,credit_card,1,5,27.6,56.0,12.83,137.66,1
51301,MS,1b474c650cb9407d32a1e066937b68fd,relogios_presentes,43.0,548.0,381.0,18.0,12.0,15.0,SP,credit_card,1,5,68.8,173.9,15.52,344.28,1
102808,SP,e966b10d5690d77bfc03cef8f9a26d57,pet_shop,49.0,712.0,150.0,18.0,18.0,15.0,SP,credit_card,1,4,54.0,100.0,7.96,215.92,1
39794,SP,e251ebd2858be1aa7d9b2087a6992580,ferramentas_jardim,34.0,511.0,8875.0,40.0,14.0,43.0,ES,credit_card,1,5,51.4,112.0,16.48,256.96,1
2258,MS,154e7e31ebfa092203795c972e5804a6,beleza_saude,48.0,575.0,100.0,20.0,15.0,15.0,SP,credit_card,1,5,31.2,23.99,15.1,156.36,1
66710,SP,48d4c64d5e5feb93683c4298fc62790f,beleza_saude,40.0,707.0,250.0,18.0,9.0,12.0,SP,boleto,1,1,116.0,25.9,12.84,116.22,1
41773,SP,db7a58cce179f80f562fb714ceee9319,bebes,51.0,132.0,1260.0,36.0,8.0,30.0,SP,credit_card,1,10,22.4,99.9,12.26,224.32,1
4535,SP,b71c0cacf053d9d8f92eb5965d8bd00c,bebes,44.0,468.0,300.0,31.0,10.0,11.0,SP,credit_card,1,2,46.5,29.9,12.27,93.34,1
65655,SP,b0edba4fd6456eab5a6b6201caf7b323,utilidades_domesticas,56.0,3025.0,4400.0,25.0,7.0,25.0,SP,credit_card,1,10,102.0,259.9,17.13,1020.19,1
9597,RJ,aba86c093ccdbac75b09111d57e50004,moveis_escritorio,41.0,154.0,2600.0,40.0,45.0,39.0,SP,credit_card,1,1,289.0,129.6,14.66,288.52,1
13678,SP,1d25200882dc5bcbff689ba2ba117f9f,cama_mesa_banho,55.0,290.0,17100.0,56.0,38.0,48.0,SP,credit_card,1,8,28.625,79.9,34.72,229.24,1
74348,SP,aa95bee0592e05d2ef533b8e5b7236b3,ferramentas_jardim,53.0,313.0,500.0,36.0,3.0,11.0,SP,credit_card,1,2,63.5,33.41,8.88,126.87,1
66699,BA,15b97877de8d9061b450f77805b0f95d,utilidades_domesticas,58.0,1847.0,150.0,18.0,9.0,12.0,SP,credit_card,1,3,56.0,66.9,16.91,167.62,1
112668,SC,b5c4b2c6b8c342b7740e46797bec3ef1,automotivo,57.0,1076.0,725.0,28.0,14.0,28.0,SP,boleto,1,1,369.0,42.01,19.48,368.94,1
49930,PR,b532349fe46b38fbc7bb3914c1bdae07,moveis_decoracao,49.0,829.0,850.0,20.0,25.0,20.0,SP,credit_card,1,2,50.0,35.0,15.18,100.36,1
84921,SP,7a82832901d5f4cd314a4e102c47bd2b,ferramentas_jardim,38.0,437.0,1900.0,45.0,6.0,20.0,SC,credit_card,1,6,35.333333333333336,37.99,15.1,212.36,1
23010,SP,583f158587cdecda3e8bdea694021e39,esporte_lazer,57.0,1042.0,800.0,42.0,8.0,26.0,SP,boleto,1,1,108.0,45.0,8.88,107.76,1
60958,MG,4f2c53c9a1a7a00a247b351c1fdbed13,cama_mesa_banho,54.0,662.0,550.0,22.0,4.0,28.0,SP,boleto,1,1,80.0,21.99,18.23,80.44,1
12150,PR,9c7ce59c96e74dfdfc51f13a4a6c3869,relogios_presentes,59.0,261.0,250.0,16.0,2.0,20.0,SP,boleto,1,1,88.0,29.0,15.1,88.2,1
8010,MG,5ed9eaf534f6936b51d0b6c5e4d5c2e9,cool_stuff,51.0,693.0,600.0,20.0,20.0,21.0,SC,credit_card,1,1,86.0,25.0,17.92,85.84,1
26340,RJ,b7ef4098281dc17c89d97374e19ef04c,bebes,59.0,708.0,950.0,39.0,10.0,26.0,SP,boleto,1,1,153.0,95.0,21.43,153.13,1
79411,SP,4e127b9ccb6eb1d65aee38a24803b2ab,bebes,51.0,1028.0,900.0,40.0,13.0,23.0,SP,boleto,1,1,236.0,29.99,9.34,235.98,1
39019,RJ,4298b7e67dc399c200662b569563a2b2,informatica_acessorios,58.0,420.0,200.0,21.0,14.0,15.0,PR,credit_card,1,4,64.25,119.5,7.4,257.34,1
15342,MS,3877d1c5a012c0c315cb72f7588b7a56,esporte_lazer,43.0,853.0,250.0,16.0,8.0,12.0,SP,credit_card,1,1,154.0,36.33,15.1,154.29,1
103857,MS,3bad4452b9bf0554748e82f3a4a5673c,construcao_ferramentas_construcao,57.0,819.0,750.0,18.0,30.0,11.0,SP,boleto,1,1,597.0,95.2,4.33,597.2,1
97198,SP,0521fe3eb04940304b489d0fb49a37dd,ferramentas_jardim,58.0,686.0,1450.0,90.0,6.0,18.0,MG,boleto,1,1,377.0,104.53,21.22,377.25,1
70091,SP,07a6879526099e7f3483481e5bd60b77,esporte_lazer,45.0,235.0,3000.0,60.0,15.0,15.0,SP,boleto,1,1,819.0,189.9,14.93,819.32,1
112975,GO,37eb69aca8718e843d897aa7b82f462d,ferramentas_jardim,43.0,369.0,600.0,38.0,16.0,25.0,SC,credit_card,1,10,78.3,51.0,1.2,783.0,1
112301,RS,33731b575da5eeaa98cd7c30b2c5c2e0,ferramentas_jardim,47.0,1506.0,700.0,20.0,45.0,20.0,RJ,credit_card,1,8,33.375,69.9,19.19,267.27,1
23199,SP,6c8b2975a4a05d1f36948b20753b29ca,ferramentas_jardim,47.0,895.0,1500.0,45.0,10.0,35.0,SP,boleto,1,1,123.0,50.0,11.37,122.74,1
10566,RJ,3713f19c71c4be21ced80738e2fa49bc,moveis_escritorio,45.0,1094.0,8200.0,53.0,74.0,18.0,SP,boleto,1,1,882.0,79.99,66.93,881.52,1
60252,SC,ad4b5def91ac7c575dbdf65b5be311f4,informatica_acessorios,55.0,665.0,250.0,39.0,9.0,11.0,SP,credit_card,1,2,101.5,18.9,20.75,203.09,1
13071,BA,eccec1984cb1d214cc91f3168b113958,relogios_presentes,59.0,89.0,200.0,16.0,2.0,11.0,SP,credit_card,1,10,18.3,69.0,22.41,182.82,1
93465,DF,ed29a27280733170d8ccb00691f743db,esporte_lazer,21.0,547.0,5150.0,28.0,8.0,11.0,MG,credit_card,1,1,107.0,22.5,31.1,107.2,1
76411,MT,176e81d05865d1cf72d45caf8023268d,utilidades_domesticas,53.0,1164.0,150.0,25.0,10.0,20.0,SP,boleto,1,1,156.0,29.99,22.14,156.39,1
112886,SP,04a4e9d8c0dc6b2b4b8e24ea78a8f318,esporte_lazer,57.0,723.0,500.0,50.0,12.0,18.0,SP,credit_card,1,1,310.0,91.99,13.5,309.72,1
21520,SP,ecbe1ef7e2903ff8b1d704ba78fa264d,esporte_lazer,47.0,920.0,902.0,19.0,21.0,16.0,PR,voucher,2,1,200.0,99.0,17.43,200.0,1
69364,PR,348ea09800ea8b415f488cef882bb755,fashion_roupa_masculina,31.0,712.0,750.0,20.0,20.0,20.0,SC,credit_card,1,1,295.0,131.0,16.68,295.36,1
31931,BA,d9c32c8680c2426cade754f10d61e5d8,relogios_presentes,59.0,543.0,325.0,19.0,13.0,19.0,MG,credit_card,1,5,103.0,223.0,5.73,514.69,1
9818,RS,b114bf337c0626166abe574eee9e3f32,moveis_escritorio,47.0,1398.0,13350.0,57.0,56.0,22.0,SP,credit_card,1,5,204.8,156.94,47.9,1024.2,1
220,SP,e1da6ab77f4859eb17950e5df1c0f815,pet_shop,56.0,724.0,7050.0,50.0,21.0,21.0,SP,boleto,1,1,118.0,45.9,13.08,117.96,1
102303,MG,1f9210c9ed7b87ba42a048f297fbeb03,moveis_decoracao,60.0,1673.0,550.0,52.0,11.0,11.0,SP,voucher,2,1,100.0,49.9,15.45,100.0,1
89278,SP,5ee76866fa61481c966c02a129dfac08,utilidades_domesticas,59.0,156.0,717.0,18.0,19.0,15.0,SP,boleto,1,1,227.0,47.9,8.88,227.12,1
60369,SP,e7bbc0d43d1f5cb09bab95b664236633,informatica_acessorios,38.0,716.0,833.0,19.0,12.0,17.0,SP,credit_card,1,2,92.5,49.0,12.69,185.07,1
9926,BA,3eef0cb94ba82de806bb30ab743c7655,moveis_escritorio,26.0,1177.0,11880.0,50.0,60.0,27.0,SP,credit_card,1,10,57.8,79.99,42.41,577.92,1
9665,PR,a9516a079e37a9c9c36b9b78b10169e8,moveis_escritorio,41.0,1141.0,8683.0,54.0,64.0,31.0,SP,credit_card,1,10,87.0,116.99,57.08,870.35,1
34965,ES,e4ad97ce352e46bebac92018f6ed976d,papelaria,51.0,205.0,7750.0,28.0,55.0,37.0,SP,credit_card,1,3,64.66666666666667,79.0,17.8,193.6,1
71239,SP,8c7fe240bfde64b6a20eec6fdb986b1b,cama_mesa_banho,25.0,209.0,950.0,30.0,4.0,40.0,SP,voucher,2,1,138.0,68.9,21.94,138.05,1
81307,RJ,f59871b3d9da4c64cbe41ad3dd04dc14,artigos_de_natal,60.0,565.0,400.0,17.0,21.0,11.0,SP,credit_card,1,2,28.0,12.7,15.11,55.62,1
82373,ES,c59a1dc190f9bfe826a1b40edb7593e8,beleza_saude,59.0,1082.0,574.0,18.0,8.0,16.0,MG,credit_card,1,8,10.375,32.39,17.08,82.78,1
10424,RJ,6dde44b4172999f35f08654d06bad633,moveis_escritorio,55.0,1180.0,16167.0,64.0,62.0,25.0,SP,credit_card,1,1,2039.0,194.99,59.91,2039.2,1
54243,SP,2a6d3f9c3a96e62e0ca38559cbf6410b,eletronicos,41.0,318.0,125.0,21.0,13.0,18.0,PR,credit_card,1,1,65.0,18.9,13.47,64.74,1
94471,ES,ac99022a225e4eada5377fc101a4f68c,moveis_decoracao,49.0,1246.0,1200.0,54.0,8.0,11.0,SP,credit_card,1,5,86.6,198.0,18.64,433.28,1
50062,SP,b532349fe46b38fbc7bb3914c1bdae07,moveis_decoracao,49.0,829.0,850.0,20.0,25.0,20.0,SP,voucher,2,1,35.0,35.0,10.09,34.54,1
70451,SP,d493f5a208254fe85b3ab55d898461a1,alimentos,60.0,3725.0,675.0,28.0,15.0,15.0,SP,credit_card,1,2,89.5,20.49,9.27,178.56,1
111844,SP,4e674f56be3a9b8c94fafaa44cbba42e,ferramentas_jardim,29.0,192.0,3800.0,86.0,16.0,40.0,SP,credit_card,1,6,22.83333333333333,49.99,18.43,136.84,1
64598,RJ,10717ff440b2320081989126e858b220,cama_mesa_banho,52.0,263.0,4867.0,70.0,16.0,50.0,SP,credit_card,1,8,39.125,138.0,18.55,313.1,1
24771,BA,a237de12bdf0bfe4fe220bae65a89731,moveis_decoracao,57.0,954.0,1250.0,60.0,12.0,12.0,SP,credit_card,1,3,38.0,37.5,19.59,114.18,1
25853,RN,2c2b1db11f5ec66bbc6ca9d1ce3f81a4,brinquedos,40.0,618.0,300.0,16.0,7.0,11.0,SP,credit_card,1,4,56.5,64.9,39.94,226.32,1
33252,SP,8382f9e2420867093a37399229d3dc10,beleza_saude,59.0,1652.0,100.0,22.0,3.0,15.0,SP,credit_card,1,2,236.5,110.32,8.03,473.4,1
25213,SP,5a6e53c3b4e8684b13388d6aa4afdf12,utilidades_domesticas,45.0,176.0,200.0,19.0,9.0,12.0,MG,credit_card,1,1,189.0,16.99,14.52,189.06,1
74029,RJ,318fda70a35e94c586339fe51eafbe7d,utilidades_domesticas,59.0,932.0,1350.0,16.0,30.0,12.0,SP,credit_card,1,1,111.0,22.66,14.24,110.7,1
106757,SP,5a2de1e2c45d0602659260c6dd4aff70,moveis_decoracao,49.0,1449.0,200.0,16.0,16.0,16.0,PR,credit_card,1,1,86.0,28.9,14.11,86.02,1
104843,DF,f3ae4ce1b63810f2921ff353ddbec67d,moveis_decoracao,52.0,198.0,850.0,25.0,23.0,25.0,SP,credit_card,1,1,139.0,27.99,16.13,139.36,1
62800,SP,704ef63ad0ac345842ea734060a83db2,cama_mesa_banho,55.0,249.0,850.0,38.0,10.0,38.0,SP,credit_card,1,5,35.6,79.9,9.29,178.38,1
83841,ES,f713c90e84b1bf2e157637d63fe09a68,cool_stuff,48.0,495.0,200.0,16.0,11.0,11.0,DF,credit_card,1,5,53.4,49.0,17.63,266.52,1
107667,RJ,2ced45a3059cbb128a8b8b6508809746,informatica_acessorios,37.0,1458.0,350.0,18.0,9.0,14.0,SP,credit_card,1,6,75.66666666666667,99.0,14.44,453.76,1
66335,GO,cf1d8e226162a1d0ad61f29b7ed72d82,market_place,53.0,1377.0,250.0,18.0,8.0,18.0,SP,credit_card,1,4,66.25,30.0,14.1,264.6,1
90889,GO,c8d415e06ebd7a37c7a5b4a18641ca11,beleza_saude,53.0,1267.0,383.0,17.0,13.0,15.0,SP,credit_card,1,5,35.2,43.48,15.1,175.74,1
39506,RO,edfdce0d1155be85dd53074e63bb9e8b,fashion_bolsas_e_acessorios,47.0,366.0,150.0,16.0,5.0,20.0,SP,boleto,1,1,168.0,49.9,34.15,168.1,1
7397,CE,01cfc3d9c29504c2d370933e53f002b4,perfumaria,60.0,1078.0,400.0,23.0,8.0,15.0,SP,credit_card,1,2,217.0,179.0,38.16,434.32,1
17315,DF,55939df5d8d2b853fbc532bf8a00dc32,informatica_acessorios,40.0,245.0,600.0,26.0,12.0,13.0,PR,credit_card,1,10,77.2,165.5,15.8,772.5,1
14736,PR,0dc3bdb1240958ec9be2c91cba5bcc57,utilidades_domesticas,47.0,232.0,250.0,20.0,9.0,12.0,MG,boleto,1,1,116.0,35.99,22.18,116.34,1
97652,MG,22656f41604127818c5984157e52bda8,fashion_roupa_masculina,25.0,191.0,500.0,20.0,10.0,17.0,SP,boleto,1,1,271.0,119.9,15.59,270.98,1
74682,SP,bb50f2e236e5eea0100680137654686c,beleza_saude,60.0,2644.0,400.0,34.0,4.0,22.0,SP,credit_card,1,6,283.6666666666667,330.0,10.47,1702.35,1
112523,PR,f4e71b15e74938b15ecb9d15874ba227,utilidades_domesticas,44.0,168.0,150.0,18.0,18.0,18.0,SP,credit_card,1,3,30.33333333333333,14.99,15.23,90.66,1
41328,SP,6ee7217ab647f3c2b4a5161c75cadab3,moveis_decoracao,49.0,374.0,600.0,25.0,2.0,17.0,SP,boleto,1,1,104.0,8.9,11.85,103.75,1
92115,PA,83294cbb80def7b3b28087e0d2078d8a,beleza_saude,21.0,278.0,217.0,27.0,12.0,17.0,SP,boleto,1,1,1123.0,44.9,3.38,1122.86,1
29290,SP,36f60d45225e60c7da4558b070ce4b60,informatica_acessorios,33.0,300.0,207.0,19.0,11.0,14.0,SP,credit_card,1,1,1230.0,109.89,13.11,1230.0,1
13801,SP,7f9475c2e93957f54e9dd045dd7ce6fe,cama_mesa_banho,53.0,290.0,17100.0,56.0,38.0,48.0,SP,credit_card,1,7,32.714285714285715,79.9,34.72,229.24,1
65183,MG,96537ba8cc2b7b2d74ef574b5e78d458,moveis_decoracao,63.0,632.0,2350.0,38.0,7.0,28.0,MG,credit_card,1,10,48.0,144.5,16.75,480.46,1
65846,SP,42a2c92a0979a949ca4ea89ec5c7b934,utilidades_domesticas,41.0,799.0,7000.0,26.0,47.0,27.0,SP,boleto,1,1,147.0,59.9,13.44,146.68,1
46570,PA,fcb224113ca69bc837459203e6eeea29,sinalizacao_e_seguranca,58.0,1170.0,450.0,16.0,5.0,16.0,RS,credit_card,1,1,258.0,49.9,36.12,258.06,1
78218,SC,8b51c6ccc9c0548c951214e1cd1547ff,cama_mesa_banho,58.0,678.0,1000.0,28.0,14.0,16.0,SC,credit_card,1,3,104.0,59.9,11.71,311.53,1
70948,RJ,9a29b754b7fc0aa8eeb990103fcea4fc,moveis_decoracao,36.0,687.0,2800.0,103.0,8.0,20.0,SP,credit_card,1,6,63.66666666666666,106.0,21.23,381.69,1
112183,MG,710e8b076db06c8e5343a9e23f0e3d83,esporte_lazer,60.0,645.0,600.0,30.0,20.0,20.0,SC,credit_card,1,2,67.0,44.99,22.25,134.48,1
97242,RJ,6b61c9889ff5ea54a786b54fff36251f,informatica_acessorios,58.0,552.0,255.0,19.0,15.0,20.0,SP,credit_card,1,6,21.0,17.5,14.1,126.4,1
105611,SP,0d9374142ba86a7c22357ea192bcfde6,utilidades_domesticas,60.0,1126.0,1275.0,27.0,26.0,27.0,MG,voucher,1,1,148.0,58.9,15.17,148.14,1
19088,SP,63a8fa4ae2d10ffc0daa5db78ad4ea4f,informatica_acessorios,34.0,254.0,850.0,34.0,14.0,15.0,SP,credit_card,1,1,723.0,229.9,11.02,722.76,1
67952,SP,f71973c922ccaab05514a36a8bc741b8,malas_acessorios,47.0,482.0,16100.0,35.0,65.0,44.0,SP,boleto,1,1,204.0,89.9,18.39,204.19,1
5708,BA,389d119b48cf3043d311335e499d9c6b,ferramentas_jardim,59.0,341.0,1750.0,37.0,22.0,40.0,SP,credit_card,1,10,25.4,59.9,29.54,253.56,1
5251,SP,368c6c730842d78016ad823897a372db,ferramentas_jardim,57.0,366.0,1650.0,30.0,22.0,30.0,SP,boleto,1,1,364.0,59.0,16.7,364.44,1
25402,PB,87b77bddc8fa1c1272ec769a5134310c,brinquedos,55.0,741.0,4384.0,39.0,35.0,34.0,MG,credit_card,1,10,60.3,740.0,77.77,603.43,1
38981,RJ,93a12c289ca2b78e7069e469f5053ef2,informatica_acessorios,55.0,408.0,233.0,16.0,14.0,15.0,PR,credit_card,1,1,295.0,124.9,22.8,295.4,1
94854,GO,9571759451b1d780ee7c15012ea109d4,automotivo,39.0,1042.0,1400.0,20.0,31.0,30.0,SP,credit_card,1,4,565.75,98.7,14.44,2262.8,1
57746,GO,32e18e89237933ebdaaebd78a27e7fa1,utilidades_domesticas,48.0,464.0,1400.0,26.0,41.0,26.0,SP,boleto,1,1,541.0,26.18,22.98,540.76,1
75537,RS,26986dfc8b3cb9f957f2a5cca8920fa7,moveis_escritorio,48.0,375.0,22500.0,79.0,12.0,40.0,SP,boleto,1,1,459.0,169.99,59.74,459.46,1
38848,RS,36f60d45225e60c7da4558b070ce4b60,informatica_acessorios,33.0,300.0,207.0,19.0,11.0,14.0,PR,boleto,1,1,173.0,67.9,13.68,173.3,1
47075,SP,2481a472d98c582b46bc2dfeae6f539f,moveis_decoracao,59.0,205.0,950.0,31.0,11.0,26.0,SP,credit_card,1,6,121.33333333333331,59.55,8.38,727.58,1
612,MG,c06f7984550cc89a7d76e51e936e714f,moveis_decoracao,34.0,909.0,600.0,17.0,17.0,17.0,SP,voucher,2,1,162.0,49.9,0.06,162.07,1
66130,SP,253630f686917e7d27f9e81f81b2f94a,moveis_decoracao,49.0,1405.0,200.0,35.0,2.0,25.0,PR,credit_card,1,1,18.0,14.9,13.47,17.83,1
109296,SP,d0825229639d1afa9bd533314e27d7c8,moveis_decoracao,63.0,1952.0,21700.0,42.0,42.0,42.0,SP,boleto,1,1,2276.0,399.0,56.22,2276.1,1
19671,SP,656e0eca68dcecf6a31b8ececfabe3e8,informatica_acessorios,45.0,236.0,173.0,18.0,13.0,12.0,PR,boleto,1,1,159.0,65.9,13.8,159.4,1
45901,PR,242e43e16717ea0a751d98a83b773d4e,construcao_ferramentas_construcao,52.0,547.0,283.0,17.0,10.0,15.0,SP,credit_card,1,1,100.0,31.9,18.32,100.44,1
16188,BA,87a71ae93900ab55fcf685c8040769b3,eletronicos,36.0,401.0,175.0,22.0,13.0,17.0,SP,credit_card,1,1,90.0,12.9,17.06,89.88,1
34268,SP,a140e83c184347be1aa71694fe525537,relogios_presentes,49.0,364.0,400.0,40.0,10.0,25.0,SP,credit_card,1,2,85.0,29.9,16.64,169.52,1
67171,RS,f646af315b0f3a597f69213537ca2199,moveis_decoracao,55.0,928.0,600.0,17.0,17.0,17.0,SP,credit_card,1,1,132.0,49.9,16.11,132.02,1
73628,SP,dff96addbfdf534a44ed5094b8c6765d,sinalizacao_e_seguranca,51.0,910.0,800.0,47.0,8.0,12.0,SP,credit_card,1,1,56.0,20.0,7.87,55.74,1
65720,RJ,5525bcf86683c9d9777c2f28326d7db4,fashion_calcados,34.0,240.0,200.0,29.0,7.0,16.0,PR,credit_card,1,1,8.0,29.9,15.79,8.39,1
39967,SP,a06766fec51c96d4d0bce282906735eb,cama_mesa_banho,55.0,626.0,650.0,16.0,10.0,16.0,SP,boleto,1,1,327.0,38.99,14.78,326.79,1
42626,MG,c5cb254d666e4420d56b5dc67ff59d29,informatica_acessorios,55.0,92.0,50.0,16.0,3.0,11.0,SP,credit_card,1,3,53.0,8.99,23.51,158.97,1
65196,MG,c4556419c189a626f2b0808c0e6d310c,moveis_decoracao,60.0,639.0,1500.0,38.0,7.0,28.0,MG,credit_card,1,4,44.5,74.9,14.25,178.3,1
51036,BA,6a23ae3187f1dac41b7210a8c7739d6b,moveis_decoracao,52.0,832.0,750.0,20.0,35.0,20.0,SP,credit_card,1,8,12.5,38.4,16.79,100.15,1
88838,MG,04cb9679db724268544436f40166c3ed,moveis_escritorio,34.0,2558.0,15700.0,58.0,28.0,58.0,SP,credit_card,1,6,276.6666666666667,292.9,62.02,1659.84,1
54749,SP,7230cb7a5b93cff3d0869183495f053f,utilidades_domesticas,44.0,417.0,5200.0,40.0,20.0,30.0,SP,credit_card,1,4,12.25,17.9,11.86,49.12,1
33169,SP,03c0275df9996ed2720b28488c7946d4,beleza_saude,57.0,1649.0,300.0,22.0,5.0,15.0,SP,credit_card,1,8,37.25,91.55,7.9,298.35,1
49816,CE,9ecadb84c81da840dbf3564378b586e9,moveis_decoracao,41.0,789.0,950.0,20.0,35.0,20.0,SP,boleto,1,1,99.0,35.0,14.28,98.56,1
92987,SP,ebf9bc6cd600eadd681384e3116fda85,cama_mesa_banho,37.0,86.0,1300.0,50.0,9.0,41.0,RJ,voucher,3,1,3.0,12.99,23.21,2.61,1
58929,RJ,2196663031bcde078cede855ac0b5739,esporte_lazer,43.0,1646.0,491.0,19.0,12.0,16.0,SP,boleto,1,1,158.0,65.0,14.2,158.4,1
41367,RJ,a963b6b0ba2dd73f51cb8f84855094fc,moveis_decoracao,56.0,314.0,500.0,40.0,15.0,40.0,SP,credit_card,1,2,85.0,29.9,15.1,170.0,1
8264,SP,ec2d43cc59763ec91694573b31f1c29a,cama_mesa_banho,38.0,735.0,800.0,20.0,20.0,20.0,SP,credit_card,1,5,55.2,45.9,9.34,276.2,1
70046,SP,f9ce5e5592c6836c379b156a1b043684,esporte_lazer,59.0,247.0,1250.0,60.0,15.0,15.0,SP,boleto,1,1,206.0,89.9,13.18,206.16,1
69885,SP,a659cb33082b851fb87a33af8f0fff29,automotivo,60.0,380.0,150.0,16.0,6.0,11.0,SP,credit_card,1,8,51.0,89.9,12.13,408.12,1
